Date,Filename,Total,Additions,Deletions
2019-04-01,gradle.properties,7,2,5
2019-04-01,dependencyUpdates.gradle.kts,1,1,0
2019-04-01,gradle.properties,3,0,3
2019-04-01,application-h2.bash,2,1,1
2019-04-01,application-h2.cmd,2,1,1
2019-04-01,application.bash,2,1,1
2019-04-01,application.cmd,2,1,1
2019-04-01,head.hbs,1,0,1
2019-04-01,nav.hbs,5,0,5
2019-04-01,tail.hbs,5,1,4
2019-04-01,build.gradle.kts,6,3,3
2019-04-01,build.gradle.kts,26,2,24
2019-04-01,build.gradle.kts,15,5,10
2019-04-01,build.gradle.kts,20,20,0
2019-04-01,build.gradle.kts,29,29,0
2019-04-01,CorsWebFluxCfg.java,33,33,0
2019-04-01,CorsWebFluxConfigurer.java,21,21,0
2019-04-01,JacksonCfg.java,11,2,9
2019-04-01,build.gradle.kts,29,29,0
2019-04-01,settings.gradle.kts,2,1,1
2019-04-01,.travis.yml,41,17,24
2019-04-01,build.gradle.kts,81,81,0
2019-04-01,gradle.properties,49,27,22
2019-04-01,gradle-wrapper.jar,0,0,0
2019-04-01,gradle-wrapper.properties,2,1,1
2019-04-01,gradlew,18,17,1
2019-04-01,gradlew.bat,18,17,1
2019-04-01,gradle.properties,49,27,22
2019-04-01,head.hbs,4,2,2
2019-04-01,tail.hbs,2,1,1
2019-04-01,application-h2.bash,2,1,1
2019-04-01,application-h2.cmd,2,1,1
2019-04-01,application.bash,2,1,1
2019-04-01,application.cmd,2,1,1
2019-04-01,settings.gradle.kts,21,21,0
2019-02-01,LICENSE,2,1,1
2019-02-01,gradle.properties,26,23,3
2019-02-01,gradle-wrapper.properties,2,1,1
2019-02-01,gradle.properties,26,23,3
2019-02-01,head.hbs,4,2,2
2019-02-01,tail.hbs,6,3,3
2019-02-01,application-h2.bash,2,1,1
2019-02-01,application-h2.cmd,2,1,1
2019-02-01,application.bash,2,1,1
2019-02-01,application.cmd,2,1,1
2019-01-01,.env,1,1,0
2019-01-01,gradle.properties,2,1,1
2019-01-01,Dockerfile,25,25,0
2019-01-01,docker-compose-haproxy-dev.yml,80,80,0
2019-01-01,docker-compose-haproxy.yml,77,77,0
2019-01-01,docker-compose-nginx-dev.yml,80,80,0
2019-01-01,docker-compose-nginx.yml,61,31,30
2019-01-01,docker-compose.yml,65,33,32
2019-01-01,Dockerfile,57,26,31
2019-01-01,Dockerfile,71,35,36
2019-01-01,Dockerfile,4,4,0
2019-01-01,haproxy.cfg,26,26,0
2019-01-01,Dockerfile,6,2,4
2019-01-01,default.conf,2,1,1
2019-01-01,docker-compose.yml,19,6,13
2019-01-01,application-h2.bash,2,1,1
2019-01-01,application-h2.cmd,2,1,1
2019-01-01,application.bash,2,1,1
2019-01-01,application.cmd,2,1,1
2019-01-01,.travis.yml,253,125,128
2019-01-01,gradle.properties,4,3,1
2019-01-01,gradle-wrapper.jar,0,0,0
2019-01-01,gradle-wrapper.properties,2,1,1
2019-01-01,gradlew,2,1,1
2019-01-01,gradlew.bat,2,1,1
2019-01-01,gradle.properties,2,2,0
2019-01-01,gradle-wrapper.properties,5,5,0
2019-01-01,head.hbs,2,1,1
2019-01-01,tail.hbs,2,1,1
2019-01-01,docker-compose-nginx.yml,76,76,0
2019-01-01,default.conf,2,1,1
2019-01-01,application-h2.bash,2,1,1
2019-01-01,application-h2.cmd,2,1,1
2019-01-01,application.bash,2,1,1
2019-01-01,application.cmd,2,1,1
2019-01-01,.travis.yml,1,1,0
2019-01-01,gradle.properties,2,1,1
2019-01-01,gradle-wrapper.properties,2,1,1
2019-01-01,docker-compose.yml,30,16,14
2019-01-01,default.conf,2,1,1
2019-01-01,docker-compose.yml,13,7,6
2019-01-01,application-h2.bash,2,1,1
2019-01-01,application-h2.cmd,2,1,1
2019-01-01,application.bash,2,1,1
2019-01-01,application.cmd,2,1,1
2018-12-01,gradle-wrapper.jar,0,0,0
2018-12-01,gradle-wrapper.properties,2,1,1
2018-12-01,maven-wrapper.properties,2,1,1
2018-12-01,gradle.properties,2,1,1
2018-12-01,gradle-wrapper.properties,2,1,1
2018-12-01,application-h2.bash,2,1,1
2018-12-01,application-h2.cmd,2,1,1
2018-12-01,application.bash,2,1,1
2018-12-01,application.cmd,2,1,1
2018-12-01,gradle.properties,1,1,0
2018-12-01,gradle.properties,1,1,0
2018-12-01,application-h2.bash,135,135,0
2018-12-01,application-h2.cmd,152,152,0
2018-12-01,application.bash,162,162,0
2018-12-01,application.cmd,178,178,0
2018-12-01,in-mempry-h2.adoc,2,1,1
2018-12-01,gradle-wrapper.jar,0,0,0
2018-12-01,gradle-wrapper.properties,2,1,1
2018-12-01,application-h2.bash,2,1,1
2018-12-01,application-h2.cmd,2,1,1
2018-12-01,application.bash,2,1,1
2018-12-01,application.cmd,2,1,1
2018-11-01,in-mempry-h2.adoc,2,1,1
2018-11-01,gradle-wrapper.jar,0,0,0
2018-11-01,gradle-wrapper.properties,2,1,1
2018-11-01,application-h2.bash,2,1,1
2018-11-01,application-h2.cmd,2,1,1
2018-11-01,application.bash,2,1,1
2018-11-01,application.cmd,2,1,1
2018-11-01,in-mempry-h2.adoc,2,1,1
2018-11-01,gradle-wrapper.jar,0,0,0
2018-11-01,gradle-wrapper.properties,2,1,1
2018-11-01,gradlew,2,1,1
2018-11-01,gradlew.bat,2,1,1
2018-11-01,application-file-orig.yml,2,1,1
2018-11-01,application.yml,2,1,1
2018-11-01,head.hbs,2,1,1
2018-11-01,tail.hbs,2,1,1
2018-11-01,application-h2.bash,2,1,1
2018-11-01,application-h2.cmd,2,1,1
2018-11-01,application.bash,2,1,1
